0.000000, 0.000000, 0.000000, 0.000000
0.040698, 0.000590, 0.000000, 0.367531
0.056252, 0.001223, 0.000000, 0.409577
0.073321, 0.002183, 0.000000, 0.444178
0.096367, 0.003922, 0.000000, 0.478946
0.115895, 0.005795, 0.000000, 0.501265
0.135739, 0.010598, 0.000000, 0.519632
0.155985, 0.016527, 0.000000, 0.534748
0.176631, 0.023027, 0.000000, 0.547186
0.197573, 0.030080, 0.000000, 0.557423
0.218718, 0.037681, 0.000000, 0.565847
0.239988, 0.045825, 0.000000, 0.572779
0.261318, 0.054506, 0.000000, 0.578484
0.282649, 0.063717, 0.000000, 0.583179
0.303935, 0.073452, 0.000000, 0.587043
0.325134, 0.083702, 0.000000, 0.590222
0.346209, 0.094459, 0.000000, 0.592839
0.367129, 0.105717, 0.000000, 0.594992
0.387868, 0.117466, 0.000000, 0.596764
0.408467, 0.129586, 0.000000, 0.598222
0.429479, 0.141082, 0.000000, 0.599422
0.451124, 0.151435, 0.000000, 0.600410
0.473118, 0.161123, 0.000000, 0.601223
0.495161, 0.170773, 0.000000, 0.601891
0.517227, 0.180431, 0.000000, 0.602442
0.539312, 0.190096, 0.000000, 0.602895
0.561411, 0.199769, 0.000000, 0.603268
0.583523, 0.209446, 0.000000, 0.603574
0.605645, 0.219129, 0.000000, 0.603827
0.627776, 0.228814, 0.000000, 0.604034
0.649913, 0.238503, 0.000000, 0.604205
0.677593, 0.250618, 0.000000, 0.604377
0.699742, 0.260312, 0.000000, 0.604487
0.721894, 0.270007, 0.000000, 0.604578
0.744050, 0.279704, 0.000000, 0.604653
0.766208, 0.289402, 0.000000, 0.604714
0.788368, 0.299101, 0.000000, 0.604765
0.810530, 0.308801, 0.000000, 0.604807
0.832693, 0.318501, 0.000000, 0.604841
0.854857, 0.328201, 0.000000, 0.604869
0.877023, 0.337902, 0.000000, 0.604892
0.899189, 0.347604, 0.000000, 0.604911
0.921355, 0.357306, 0.000000, 0.604927
0.943523, 0.367008, 0.000000, 0.604940
0.965690, 0.376710, 0.000000, 0.604951
0.987858, 0.386412, 0.000000, 0.604959
1.010026, 0.396114, 0.000000, 0.604967
1.032195, 0.405817, 0.000000, 0.604972
1.054364, 0.415519, 0.000000, 0.604977
1.076533, 0.425222, 0.000000, 0.604981
1.098702, 0.434925, 0.000000, 0.604985
1.120871, 0.444628, 0.000000, 0.604987
1.143040, 0.454330, 0.000000, 0.604990
1.165209, 0.464033, 0.000000, 0.604991
1.187378, 0.473736, 0.000000, 0.604993
1.209548, 0.483439, 0.000000, 0.604994
1.231717, 0.493142, 0.000000, 0.604995
1.253887, 0.502845, 0.000000, 0.604996
1.276056, 0.512548, 0.000000, 0.604997
1.298226, 0.522251, 0.000000, 0.604997
1.320395, 0.531954, 0.000000, 0.604998
1.342565, 0.541657, 0.000000, 0.604998
1.364734, 0.551359, 0.000000, 0.604999
1.386904, 0.561062, 0.000000, 0.604999
1.409073, 0.570765, 0.000000, 0.604999
1.431243, 0.580468, 0.000000, 0.604999
1.453413, 0.590171, 0.000000, 0.604999
1.475582, 0.599874, 0.000000, 0.604999
1.497752, 0.609577, 0.000000, 0.605000
1.519921, 0.619280, 0.000000, 0.605000
1.542091, 0.628983, 0.000000, 0.605000
1.564261, 0.638686, 0.000000, 0.605000
1.586430, 0.648389, 0.000000, 0.605000
1.608600, 0.658092, 0.000000, 0.605000
1.630770, 0.667795, 0.000000, 0.605000
1.652939, 0.677498, 0.000000, 0.605000
1.675109, 0.687201, 0.000000, 0.605000
1.697278, 0.696904, 0.000000, 0.605000
1.719448, 0.706607, 0.000000, 0.605000
1.741618, 0.716310, 0.000000, 0.605000
1.763787, 0.726013, 0.000000, 0.605000
1.785957, 0.735716, 0.000000, 0.605000
1.808126, 0.745419, 0.000000, 0.605000
1.830296, 0.755122, 0.000000, 0.605000
1.852466, 0.764825, 0.000000, 0.605000
1.874635, 0.774528, 0.000000, 0.605000
1.896805, 0.784231, 0.000000, 0.605000
1.918975, 0.793934, 0.000000, 0.605000
1.941144, 0.803637, 0.000000, 0.605000
1.963314, 0.813340, 0.000000, 0.605000
1.985483, 0.823043, 0.000000, 0.605000
2.007653, 0.832746, 0.000000, 0.605000
2.029823, 0.842449, 0.000000, 0.605000
2.051992, 0.852152, 0.000000, 0.605000
2.074162, 0.861855, 0.000000, 0.605000
2.096334, 0.871552, 0.000000, 0.605000
2.118813, 0.880504, 0.000000, 0.605000
2.141874, 0.887822, 0.000000, 0.605000
2.165395, 0.893503, 0.000000, 0.605000
2.189073, 0.898498, 0.000000, 0.605000
2.212857, 0.902960, 0.000000, 0.605000
2.236735, 0.906892, 0.000000, 0.605000
2.260694, 0.910292, 0.000000, 0.605000
2.284723, 0.913160, 0.000000, 0.605000
2.308809, 0.915493, 0.000000, 0.605000
2.332942, 0.917291, 0.000000, 0.605000
2.357108, 0.918552, 0.000000, 0.605000
2.381296, 0.919276, 0.000000, 0.605000
2.435739, 0.918956, 0.000000, 0.605000
2.459917, 0.917933, 0.000000, 0.605000
2.484067, 0.916375, 0.000000, 0.605000
2.508200, 0.914591, 0.000000, 0.605000
2.550530, 0.914119, 0.000000, 0.605000
2.574659, 0.915916, 0.000000, 0.605000
2.598587, 0.919491, 0.000000, 0.605000
2.622208, 0.924741, 0.000000, 0.605000
2.645668, 0.930676, 0.000000, 0.605000
2.668989, 0.937137, 0.000000, 0.605000
2.692160, 0.944115, 0.000000, 0.605000
2.715171, 0.951605, 0.000000, 0.605000
2.738010, 0.959605, 0.000000, 0.605000
2.760665, 0.968110, 0.000000, 0.605000
2.783126, 0.977116, 0.000000, 0.605000
2.805381, 0.986619, 0.000000, 0.605000
2.827420, 0.996614, 0.000000, 0.605000
2.849231, 1.007096, 0.000000, 0.605000
2.870805, 1.018059, 0.000000, 0.605000
2.892129, 1.029499, 0.000000, 0.605000
2.913194, 1.041410, 0.000000, 0.605000
